agency,sido,sigungu,spot_name,lat,lon,total,violent,theft,sexual,fraud,traffic,night,other
충청북도경찰청,충청북도,진천군,덕산읍,36.913837266241,127.509213437511,3274,442,250,54,1156,651,67,654
충청북도경찰청,충청북도,진천군,문백면,36.784682447227,127.437407614724,3274,442,250,54,1156,651,67,654
충청북도경찰청,충청북도,진천군,백곡면,36.883938883041,127.376838429441,3274,442,250,54,1156,651,67,654
충청북도경찰청,충청북도,진천군,이월면,36.9256713688577,127.428595450078,3274,442,250,54,1156,651,67,654
충청북도경찰청,충청북도,진천군,진천읍,36.8549180588003,127.441283558856,3274,442,250,54,1156,651,67,654
충청북도경찰청,충청북도,진천군,초평면,36.8459462418434,127.526419171153,3274,442,250,54,1156,651,67,654
충청북도경찰청,충청북도,청주시,가덕면,36.5535696977221,127.548827630272,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,금천동,36.6244322417378,127.499419389841,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,남문로1가,36.6299192640907,127.489638394595,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,남문로2가,36.6326328563519,127.488908685069,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,남일면,36.5869343503805,127.50963228305,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,남주동,36.6304664074115,127.485415630333,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,낭성면,36.622704630418,127.603961873006,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,대성동,36.6343826164073,127.49723844412,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,명암동,36.6498397382706,127.519802777577,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,문의면,36.5178087023443,127.496192347238,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,문화동,36.6343422341892,127.49220671315,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,미원면,36.6361416709535,127.658483553921,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,방서동,36.6025063258566,127.503605534689,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,북문로1가,36.6350117738628,127.488923714754,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,북문로2가,36.6390661571844,127.489092460071,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,북문로3가,36.643352697637,127.4880236891,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,산성동,36.6619053164324,127.544513295227,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,서문동,36.6333508024791,127.485223521057,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,서운동,36.6303927142018,127.492830062377,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,석교동,36.6263028605035,127.492522289108,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,수동,36.6421450641976,127.496773951644,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,영동,36.642415098624,127.485481647239,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,영운동,36.6180041621965,127.498850292467,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,용담동,36.6389183635716,127.507196946405,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,용암동,36.6127305001127,127.508290728125,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,용정동,36.6355010618475,127.526361493107,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,운동동,36.6064209717394,127.53016966363,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,월오동,36.6344170519019,127.549306551433,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,지북동,36.5949655523045,127.508719542254,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,탑동,36.6294888640472,127.497819685813,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,평촌동,36.5943107798957,127.499904665725,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,개신동,36.6247435027945,127.458763179238,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,남이면,36.5606155089859,127.433603246901,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,모충동,36.6277367699336,127.476740642111,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,미평동,36.6042490821192,127.459455451147,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,분평동,36.608704935654,127.489177878304,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,사직동,36.6362456170941,127.476193741075,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,사창동,36.6335884688602,127.458900583359,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,산남동,36.6132892221879,127.466882101284,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,성화동,36.611447781892,127.452746785498,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,수곡동,36.6183926172793,127.479741609875,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,장성동,36.5966313103024,127.48082275999,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,장암동,36.5886523330616,127.488438939799,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,죽림동,36.6098492814215,127.441671683928,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,현도면,36.4865390809859,127.424168477052,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,내덕동,36.6576793886822,127.4944355377,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,내수읍,36.7239037395521,127.535431283072,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,북이면,36.739490903447,127.542257282865,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,사천동,36.6720062328199,127.472489780933,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,오동동,36.6913507402529,127.473592771243,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,오창읍,36.7423562993676,127.454499829132,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,외남동,36.6996050704035,127.482551042116,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,외평동,36.7109510152545,127.495067642398,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,외하동,36.7143930102061,127.481958519972,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,우암동,36.6492363833717,127.486866445706,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,율량동,36.6638539046006,127.515682376257,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,정북동,36.6900587297056,127.458345261997,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,정상동,36.682098649814,127.47252912666,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,정하동,36.6761895977919,127.460903136736,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,주성동,36.6759298872133,127.502817298991,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,주중동,36.6852254990814,127.488176234716,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,가경동,36.6288623975902,127.433046117468,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,강내면,36.6211438568937,127.357346689619,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,강서동,36.618784574344,127.418806045484,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,남촌동,36.6678225622255,127.415111790902,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,내곡동,36.6651511248711,127.42647537169,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,동막동,36.5964028621051,127.37589586201,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,문암동,36.6709437868108,127.448969562021,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,복대동,36.6355252082054,127.432591426228,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,봉명동,36.6402085390698,127.459270830959,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,비하동,36.6302053422609,127.416287380593,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,상신동,36.6744413089752,127.427094933431,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,서촌동,36.6554130702435,127.402263936102,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,석곡동,36.6049171276848,127.42513762404,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,석소동,36.6227343350244,127.381479229007,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,송절동,36.6645268634534,127.456793410394,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,송정동,36.6447308926668,127.444411443054,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,수의동,36.6122991355578,127.390401450477,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,신대동,36.6739697334935,127.40737221083,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,신봉동,36.658965377387,127.468786256617,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,신성동,36.6547752430839,127.417918273456,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,신전동,36.6045189687825,127.401717853321,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,신촌동,36.6575676137518,127.382867886674,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,오송읍,36.6091948731196,127.324563893724,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,옥산면,36.6646446839882,127.37563237499,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,외북동,36.6563862369151,127.43311521399,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,운천동,36.648476139791,127.475186506455,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,원평동,36.6769617329531,127.439728072592,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,정봉동,36.6466486006689,127.387613522753,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,지동동,36.6411338385971,127.407020332984,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,평동,36.6654504995635,127.407895536047,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,향정동,36.6480291133147,127.428648868721,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,현암동,36.5938231651094,127.393406136517,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,화계동,36.6572839736923,127.441888805206,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,청주시,휴암동,36.6191651396904,127.406757257928,25294,3153,3788,608,7400,4232,251,5862
충청북도경찰청,충청북도,충주시,가주동,36.9337838617955,127.883549067252,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,교현동,36.9815462471911,127.928995131343,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,금가면,37.0430221614579,127.924478732073,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,금릉동,36.993789823258,127.913660250301,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,노은면,37.0481450135857,127.754137176945,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,단월동,36.9454613061971,127.908902182167,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,달천동,36.9601080580716,127.903345363646,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,대소원면,36.9778145259317,127.817984424668,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,동량면,37.0263327303528,127.963254082287,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,목벌동,36.9630366886851,127.991187766192,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,목행동,37.0093598646855,127.926228064805,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,문화동,36.9716759115419,127.925560081272,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,봉방동,36.9736601560487,127.919281720775,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,산척면,37.0816722569325,127.955964636954,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,살미면,36.9053897150325,127.964612737336,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,성남동,36.9683126530872,127.935742612003,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,성내동,36.9710699646069,127.935731447784,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,성서동,36.9712293450214,127.931964666241,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,소태면,37.1097895873746,127.847739119082,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,수안보면,36.8472710272136,127.994785817453,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,신니면,36.9957923160842,127.736544808038,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,안림동,36.9761432058338,127.964292189221,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,앙성면,37.1091709520146,127.750777260028,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,엄정면,37.0867177726684,127.914878012709,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,연수동,36.9867248377519,127.934130527889,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,용관동,36.9473105729967,127.882097652667,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,용두동,36.9666670471883,127.884288306005,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,용산동,36.9642270579558,127.938737856086,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,용탄동,37.0082876535033,127.957781694038,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,종민동,36.9894541584411,127.989611965437,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,주덕읍,36.975609119934,127.795652385737,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,중앙탑면,37.028931544342,127.857035068528,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,지현동,36.9682108608662,127.932188386436,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,직동,36.9444836221526,127.960758745403,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,충의동,36.9741120297558,127.929753765101,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,충인동,36.9738392221732,127.932369333934,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,칠금동,36.984573166093,127.908585550329,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,풍동,36.9301278017575,127.912801069415,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충청북도,충주시,호암동,36.9476412616632,127.93360366927,5613,726,611,151,1548,1191,68,1318
경상북도경찰청,경상북도,경산시,갑제동,35.8263141682711,128.769944524841,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,계양동,35.830559664012,128.745096827564,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,남방동,35.8100151135356,128.793978269767,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,남산면,35.7933990691174,128.837363915464,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,남천면,35.766630031135,128.726857131324,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,내동,35.8050187327228,128.788210954992,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,대동,35.8357207038373,128.751331805628,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,대정동,35.850837736202,128.731705521547,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,대평동,35.8409916834683,128.731854430633,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,백천동,35.8012293189908,128.742640815339,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,사동,35.8086902010047,128.753083247463,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,사정동,35.8146395259741,128.718766776936,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,삼남동,35.8162027975678,128.738139861809,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,삼북동,35.8199709659318,128.739036351526,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,삼풍동,35.8248481619308,128.756364156047,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,상방동,35.8128403974955,128.743571622772,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,서상동,35.8187824018784,128.734483007177,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,신교동,35.8140787073476,128.739456565567,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,신천동,35.8124871127253,128.782882292854,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,압량면,35.8433176683298,128.759808279839,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,여천동,35.7952169155237,128.788048751176,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,옥곡동,35.8106549261829,128.728929609775,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,옥산동,35.8246668282061,128.7150173329,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,와촌면,35.9463299059491,128.836515129986,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,용성면,35.7932612630337,128.875921332207,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,유곡동,35.7898414714106,128.776943544179,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,임당동,35.8436550205256,128.744586865656,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,자인면,35.820881382297,128.822564908727,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,점촌동,35.7943682610591,128.769155933583,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,정평동,35.8383512882487,128.727228649751,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,조영동,35.8364621804904,128.760528861826,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,중방동,35.8271049268337,128.734004643397,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,중산동,35.832943106334,128.721047201153,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,진량읍,35.8739412841515,128.816220097818,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,평산동,35.7934377697354,128.755176954822,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경산시,하양읍,35.9123800187881,128.812331008957,8534,1124,921,178,3032,1221,61,1997
경상북도경찰청,경상북도,경주시,감포읍,35.807378713753,129.501640236718,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,강동면,35.9877284221761,129.273263941152,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,건천읍,35.8500065489845,129.102236789911,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,광명동,35.8359385648862,129.142255071204,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,교동,35.8281892566046,129.217351286348,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,구정동,35.7856550788662,129.298938279753,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,구황동,35.8371384365594,129.238532046353,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,남산동,35.790929850847,129.240632130245,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,내남면,35.7524030796043,129.200119922595,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,노동동,35.842140095773,129.211732899305,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,노서동,35.840494685165,129.205171488006,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,덕동,35.8361839405604,129.321663277784,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,도지동,35.797677982439,129.270528902211,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,동방동,35.8104193066691,129.261321085731,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,동부동,35.8459144808708,129.212275988512,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,동천동,35.8541641968168,129.222634662702,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,마동,35.7891393835636,129.321297632146,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,배동,35.8004490461921,129.212982898508,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,배반동,35.8203522045589,129.254425118472,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,보문동,35.8343253652758,129.255776564409,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,북군동,35.8621254421392,129.253017908782,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,북부동,35.8488692082193,129.212313824128,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,사정동,35.8294610830095,129.206021183706,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,산내면,35.7557462471984,129.044400777038,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,서면,35.8913027390576,129.05252775458,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,서부동,35.8460821166969,129.208650716248,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,서악동,35.826060360164,129.187007401715,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,석장동,35.8603650669076,129.186811903556,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,성건동,35.8507768625332,129.207359894593,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,성동동,35.8476952941161,129.218509751892,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,손곡동,35.8591851719276,129.294477082148,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,시동,35.758845715628,129.26886294292,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,시래동,35.7687510718684,129.293874315847,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,신평동,35.8429212746801,129.292702517592,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,안강읍,35.9902073180478,129.227014022472,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,암곡동,35.877103500271,129.333994629127,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,양남면,35.6777902076074,129.460381239414,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,양북면,35.791143626768,129.443095636322,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,외동읍,35.7174077063448,129.327562697192,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,용강동,35.8642999180602,129.223174575211,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,율동,35.8059420225032,129.180243424181,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,인왕동,35.8364216009968,129.222790082269,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,조양동,35.7827590875767,129.281445343858,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,진현동,35.7869996891655,129.34241433637,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,천군동,35.8240758765818,129.284349235174,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,천북면,35.8952836531254,129.271174765851,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,충효동,35.8462324039394,129.171151275302,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,탑동,35.8194356928922,129.207314617949,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,평동,35.7772678945379,129.261911830263,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,하동,35.8044682560681,129.31042194608,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,현곡면,35.8664307395797,129.202400962711,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,황남동,35.835303000419,129.211339429788,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,황성동,35.872244045713,129.219247373959,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,황오동,35.8415891036483,129.21796337289,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,황용동,35.8290577372087,129.350067570179,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,경주시,효현동,35.8258947358968,129.166109350884,7352,1012,1054,149,2001,1482,63,1591
경상북도경찰청,경상북도,고령군,개진면,35.7081141858926,128.350137315986,740,114,79,17,198,132,14,186
경상북도경찰청,경상북도,고령군,다산면,35.8227297226519,128.451675744795,740,114,79,17,198,132,14,186
경상북도경찰청,경상북도,고령군,대가야읍,35.7306221891533,128.267658427531,740,114,79,17,198,132,14,186
경상북도경찰청,경상북도,고령군,덕곡면,35.7793447464354,128.232984043998,740,114,79,17,198,132,14,186
경상북도경찰청,경상북도,고령군,성산면,35.7499058888517,128.359921388395,740,114,79,17,198,132,14,186
경상북도경찰청,경상북도,고령군,쌍림면,35.6798174672308,128.241900027501,740,114,79,17,198,132,14,186
경상북도경찰청,경상북도,고령군,우곡면,35.6779526439671,128.342096151181,740,114,79,17,198,132,14,186
