agency,station,unit_name,unit_label,kind,address,sido,sigungu,lat,lon,catchment,total,violent,theft,sexual,fraud,traffic,night,other
충청북도경찰청,충주,서충주,서충주지구대,지구대,충청북도 충주시 대소원면 대소원로 134,충청북도,충주시,36.9778145259317,127.817984424668,"대소원면, 신니면, 주덕읍",5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충주,호암,호암지구대,지구대,충청북도 충주시 중원대로 3394 호암지구대,충청북도,충주시,36.9476412616632,127.93360366927,"가주동, 단월동, 달천동, 목벌동, 살미면, 용관동, 용두동, 용산동",5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충주,엄정,엄정파출소,파출소,충청북도 충주시 엄정면 내창로 179,충청북도,충주시,37.0867177726684,127.914878012709,"산척면, 소태면, 엄정면",5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충주,앙성,앙성파출소,파출소,충청북도 충주시 앙성면 가곡로 1029,충청북도,충주시,37.1091709520146,127.750777260028,"노은면, 앙성면",5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충주,금가,금가파출소,파출소,충청북도 충주시 금가면 강수로 351,충청북도,충주시,37.0430221614579,127.924478732073,"금가면, 동량면",5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충주,수안보,수안보파출소,파출소,충청북도 충주시 수안보면 온천중앙길 6,충청북도,충주시,36.8472710272136,127.994785817453,수안보면,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,충주,중앙탑,중앙탑파출소,파출소,충청북도 충주시 중앙탑면 중앙탑길 251,충청북도,충주시,37.028931544342,127.857035068528,,5613,726,611,151,1548,1191,68,1318
충청북도경찰청,제천,청전,청전지구대,지구대,충청북도 제천시 용두천로 318,충청북도,제천시,37.1490125810589,128.214450936945,"고암동, 모산동, 송학면, 신월동, 장락동, 청전동, 흑석동",3510,421,408,63,1050,740,60,768
충청북도경찰청,제천,중앙,중앙지구대,지구대,충청북도 제천시 독순로 77,충청북도,제천시,37.1372251661151,128.211502982876,"강제동, 고명동, 교동, 남천동, 대랑동, 동현동, 두학동, 명동",3510,421,408,63,1050,740,60,768
충청북도경찰청,제천,강저,강저지구대,지구대,충청북도 제천시 청풍호로 79,충청북도,제천시,37.1326577745507,128.19098500203,"명지동, 산곡동, 신동, 영천동, 왕암동, 천남동, 하소동",3510,421,408,63,1050,740,60,768
충청북도경찰청,제천,청풍,청풍파출소,파출소,충청북도 제천시 청풍면 청풍호로 2119,충청북도,제천시,37.0005174868221,128.168191739045,"금성면, 청풍면",3510,421,408,63,1050,740,60,768
충청북도경찰청,제천,덕산,덕산파출소,파출소,충청북도 제천시 덕산면 약초로 85,충청북도,제천시,36.9120259835453,128.164408023592,"덕산면, 수산면, 한수면",3510,421,408,63,1050,740,60,768
충청북도경찰청,제천,용두,용두파출소,파출소,충청북도 제천시 용두대로 33,충청북도,제천시,37.1326577745507,128.19098500203,,3510,421,408,63,1050,740,60,768
충청북도경찰청,제천,봉양,봉양파출소,파출소,충청북도 제천시 봉양읍 북부로 1455,충청북도,제천시,37.1326204511741,128.121663289581,"백운면, 봉양읍",3510,421,408,63,1050,740,60,768
충청북도경찰청,음성,설성,설성지구대,지구대,충청북도 음성군 음성읍 중앙로 181,충청북도,음성군,36.9348645388961,127.690556521919,"소이면, 원남면, 음성읍",3470,485,418,54,977,854,60,622
충청북도경찰청,음성,금왕,금왕지구대,지구대,충청북도 음성군 금왕읍 금석로 73,충청북도,음성군,36.9921738540874,127.58645788118,"금왕읍, 생극면",3470,485,418,54,977,854,60,622
충청북도경찰청,음성,대소,대소파출소,파출소,충청북도 음성군 대소면 오산로 43,충청북도,음성군,36.9719391439578,127.483303515911,대소면,3470,485,418,54,977,854,60,622
충청북도경찰청,음성,감곡,감곡파출소,파출소,충청북도 음성군 감곡면 장감로 127,충청북도,음성군,37.1123604145514,127.643552339827,감곡면,3470,485,418,54,977,854,60,622
충청북도경찰청,음성,삼성,삼성파출소,파출소,충청북도 음성군 삼성면 덕정로 111,충청북도,음성군,37.0183861898229,127.495041369601,삼성면,3470,485,418,54,977,854,60,622
충청북도경찰청,음성,맹동,맹동파출소,파출소,충청북도 음성군 맹동면 덕금로 408,충청북도,음성군,36.9301828063181,127.562757789368,맹동면,3470,485,418,54,977,854,60,622
충청북도경찰청,음성,혁신,혁신파출소,파출소,충청북도 음성군 맹동면 장성로 115,충청북도,음성군,36.9301828063181,127.562757789368,,3470,485,418,54,977,854,60,622
충청북도경찰청,영동,중앙,중앙지구대,지구대,충청북도 영동군 영동읍 계산로 63,충청북도,영동군,36.1711011133672,127.776028621546,"심천면, 영동읍",728,99,52,15,196,183,9,174
충청북도경찰청,영동,황간,황간파출소,파출소,충청북도 영동군 황간면 영동황간로 1661,충청북도,영동군,36.2285137453272,127.910491165382,"매곡면, 추풍령면, 황간면",728,99,52,15,196,183,9,174
충청북도경찰청,영동,학산,학산파출소,파출소,충청북도 영동군 학산면 서산로 72,충청북도,영동군,36.0994504791396,127.684794109048,"양산면, 용화면, 학산면",728,99,52,15,196,183,9,174
충청북도경찰청,영동,양강,양강파출소,파출소,충청북도 영동군 양강면 학산영동로 835,충청북도,영동군,36.1524979666519,127.751012028971,양강면,728,99,52,15,196,183,9,174
충청북도경찰청,영동,상촌,상촌파출소,파출소,충청북도 영동군 상촌면 민주지산로 3027,충청북도,영동군,36.1488113635989,127.914178027556,상촌면,728,99,52,15,196,183,9,174
충청북도경찰청,영동,용산,용산파출소,파출소,충청북도 영동군 용산면 용산로 400,충청북도,영동군,36.2596956449873,127.8294823253,용산면,728,99,52,15,196,183,9,174
충청북도경찰청,괴산,괴산,괴산지구대,지구대,충청북도 괴산군 괴산읍 읍내로 246,충청북도,괴산군,36.8117715752865,127.790887435776,"괴산읍, 문광면, 소수면",1076,129,42,23,459,167,12,244
충청북도경찰청,괴산,증평,증평지구대,지구대,충청북도 증평군 증평읍 중앙로 232,충청북도,증평군,36.7846371098653,127.581032220365,"도안면, 증평읍",675,103,75,19,139,154,4,181
충청북도경찰청,괴산,칠성,칠성파출소,파출소,충청북도 괴산군 칠성면 도정로 53,충청북도,괴산군,36.7881677300095,127.864294241153,칠성면,1076,129,42,23,459,167,12,244
충청북도경찰청,괴산,청안,청안파출소,파출소,충청북도 괴산군 청안면 청안읍내로 22,충청북도,괴산군,36.7719839311626,127.639674461441,"사리면, 청안면",1076,129,42,23,459,167,12,244
충청북도경찰청,괴산,청천,청천파출소,파출소,충청북도 괴산군 청천면 괴산로 1357,충청북도,괴산군,36.6604386297449,127.73735468365,청천면,1076,129,42,23,459,167,12,244
충청북도경찰청,괴산,불정,불정파출소,파출소,충청북도 괴산군 불정면 목도로 24,충청북도,괴산군,36.8723155703826,127.854120197791,"감물면, 불정면",1076,129,42,23,459,167,12,244
충청북도경찰청,괴산,연풍,연풍파출소,파출소,충청북도 괴산군 연풍면 향교로 43,충청북도,괴산군,36.7664748186903,128.000658099136,"연풍면, 장연면",1076,129,42,23,459,167,12,244
충청북도경찰청,단양,중앙,중앙지구대,지구대,충청북도 단양군 단양읍 삼봉로 259,충청북도,단양군,36.9865888752015,128.368105855161,단양읍,590,106,38,15,137,133,10,151
충청북도경찰청,단양,영춘,영춘파출소,파출소,충청북도 단양군 영춘면 온달평강로 67,충청북도,단양군,37.0786916078841,128.487383207032,영춘면,590,106,38,15,137,133,10,151
충청북도경찰청,단양,대강,대강파출소,파출소,충청북도 단양군 대강면 대강로 68,충청북도,단양군,36.9223282728192,128.35205813541,"단성면, 대강면, 적성면",590,106,38,15,137,133,10,151
충청북도경찰청,단양,가곡,가곡파출소,파출소,충청북도 단양군 가곡면 남한강로 530,충청북도,단양군,37.0284149192896,128.38539776772,"가곡면, 어상천면",590,106,38,15,137,133,10,151
충청북도경찰청,단양,매포,매포파출소,파출소,충청북도 단양군 매포읍 평동로 114,충청북도,단양군,37.032317495816,128.303392511581,매포읍,590,106,38,15,137,133,10,151
충청북도경찰청,보은,읍내,읍내지구대,지구대,충청북도 보은군 보은읍 뱃들4길 11-6,충청북도,보은군,36.4836388639026,127.717071120507,"보은읍, 수한면",812,94,75,10,265,180,25,163
충청북도경찰청,보은,속리산,속리산파출소,파출소,충청북도 보은군 속리산면 법주사로 276,충청북도,보은군,36.5121159593936,127.810350567256,속리산면,812,94,75,10,265,180,25,163
충청북도경찰청,보은,내북,내북파출소,파출소,충청북도 보은군 내북면 남부로 6277,충청북도,보은군,36.5779197180739,127.664057872382,"내북면, 산외면",812,94,75,10,265,180,25,163
충청북도경찰청,보은,회인,회인파출소,파출소,충청북도 보은군 회인면 회인로 88,충청북도,보은군,36.4947951319889,127.596565256626,"회남면, 회인면",812,94,75,10,265,180,25,163
충청북도경찰청,보은,삼승,삼승파출소,파출소,충청북도 보은군 삼승면 원남로 56-1,충청북도,보은군,36.3957926710428,127.727606142529,삼승면,812,94,75,10,265,180,25,163
충청북도경찰청,보은,마로,마로파출소,파출소,충청북도 보은군 마로면 관기송현로 54,충청북도,보은군,36.4357352807842,127.820440392537,"마로면, 장안면, 탄부면",812,94,75,10,265,180,25,163
충청북도경찰청,옥천,중앙,중앙지구대,지구대,충청북도 옥천군 옥천읍 지용로 21 중앙지구대,충청북도,옥천군,36.3073845699144,127.574901530246,"군서면, 옥천읍",1399,163,100,29,509,243,18,337
충청북도경찰청,옥천,청산,청산파출소,파출소,충청북도 옥천군 청산면 지전길 48,충청북도,옥천군,36.3464187482911,127.79188966793,청산면,1399,163,100,29,509,243,18,337
충청북도경찰청,옥천,청성,청성파출소,파출소,충청북도 옥천군 청성면 산계길 97,충청북도,옥천군,36.3276303559342,127.759848020833,청성면,1399,163,100,29,509,243,18,337
충청북도경찰청,옥천,이원,이원파출소,파출소,충청북도 옥천군 이원면 신흥1길 18,충청북도,옥천군,36.2462386585302,127.619502504301,이원면,1399,163,100,29,509,243,18,337
충청북도경찰청,옥천,군북,군북파출소,파출소,충청북도 옥천군 군북면 옥천로 1114,충청북도,옥천군,36.3301377538082,127.534426093381,군북면,1399,163,100,29,509,243,18,337
충청북도경찰청,옥천,안내,안내파출소,파출소,충청북도 옥천군 안내면 안내보은로 114,충청북도,옥천군,36.3944198516749,127.661824751421,"안남면, 안내면",1399,163,100,29,509,243,18,337
충청북도경찰청,옥천,동이,동이파출소,파출소,충청북도 옥천군 동이면 평산길 34,충청북도,옥천군,36.283878279197,127.620347488376,동이면,1399,163,100,29,509,243,18,337
충청북도경찰청,진천,상산,상산지구대,지구대,충청북도 진천군 진천읍 남산3길 10,충청북도,진천군,36.8549180588003,127.441283558856,"문백면, 진천읍",3274,442,250,54,1156,651,67,654
충청북도경찰청,진천,덕산,덕산지구대,지구대,충청북도 진천군 덕산읍 덕금로 803,충청북도,진천군,36.913837266241,127.509213437511,덕산읍,3274,442,250,54,1156,651,67,654
충청북도경찰청,진천,이월,이월파출소,파출소,충청북도 진천군 이월면 진광로 803,충청북도,진천군,36.9256713688577,127.428595450078,"백곡면, 이월면",3274,442,250,54,1156,651,67,654
충청북도경찰청,진천,광혜원,광혜원파출소,파출소,충청북도 진천군 광혜원면 중리3길 18,충청북도,진천군,36.9933747018967,127.435616264668,광혜원면,3274,442,250,54,1156,651,67,654
충청북도경찰청,진천,초평,초평파출소,파출소,충청북도 진천군 초평면 초동로 9,충청북도,진천군,36.8459462418434,127.526419171153,초평면,3274,442,250,54,1156,651,67,654
충청남도경찰청,천안서북,쌍용,쌍용지구대,지구대,충청남도 천안시 서북구 쌍용12길 3,충청남도,천안시,36.8025374125687,127.13266945539,"다가동, 봉명동, 쌍용동, 쌍용동",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안서북,두정,두정지구대,지구대,충청남도 천안시 서북구 오성9길 40,충청남도,천안시,36.8347166129045,127.143042925194,"두정동, 부대동, 성성동, 업성동, 차암동",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안서북,성정,성정지구대,지구대,충청남도 천안시 서북구 천안천4길 48,충청남도,천안시,36.8150581499621,127.142948060558,"대흥동, 문화동, 성황동, 오룡동, 성정동, 와촌동",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안서북,불당,불당지구대,지구대,충청남도 천안시 서북구 불당23로 66,충청남도,천안시,36.8059344038182,127.113723627709,"백석동, 불당동",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안서북,성거,성거파출소,파출소,충청남도 천안시 서북구 성거읍 성거길 80,충청남도,천안시,36.8780437642407,127.199166201755,성거읍,24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안서북,성환,성환파출소,파출소,충청남도 천안시 서북구 성환읍 성환11길 5,충청남도,천안시,36.9181758309372,127.134382284168,성환읍,24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안서북,입장,입장파출소,파출소,충청남도 천안시 서북구 입장면 망향로 1088,충청남도,천안시,36.9128088075252,127.221165722116,입장면,24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,목천북면,목천북면파출소,파출소,충청남도 천안시 동남구 목천읍 서리1길 50,충청남도,천안시,36.7849559698495,127.23468497964,"목천읍, 북면",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,수신성남,수신성남파출소,파출소,충청남도 천안시 동남구 수신면 수신로 433,충청남도,천안시,36.7311311260151,127.280963043924,"성남면, 수신면",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,병천동면,병천동면파출소,파출소,충청남도 천안시 병천면 충절로 1729,충청남도,천안시,36.7665640994674,127.302587862465,"동면, 병천면",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,광덕풍세,광덕풍세파출소,파출소,충청남도 천안시 광덕면 신흥리4길 46,충청남도,천안시,36.6986422345492,127.111255672867,"광덕면, 풍세면",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,신방,신방파출소,파출소,충청남도 천안시 동남구 통정4로 38,충청남도,천안시,36.7859137927764,127.122481782341,신방동,24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,문성,문성파출소,파출소,충청남도 천안시 동남구 옛시청길 21,충청남도,천안시,36.8784484280168,127.154969215538,"신당동, 직산읍",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,신안,신안파출소,파출소,충청남도 천안시 동남구 신부동 431-6,충청남도,천안시,36.8211229606247,127.161009136856,"신부동, 안서동",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,남산,남산지구대,지구대,충청남도 천안시 동남구 충무로 437-1,충청남도,천안시,36.8784484280168,127.154969215538,,24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,원성,원성파출소,파출소,충청남도 천안시 동남구 충절로 161,충청남도,천안시,36.8121257623792,127.164029620036,"구성동, 원성동, 유량동",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,일봉,일봉지구대,지구대,충청남도 천안시 동남구 차돌로 44,충청남도,천안시,36.8784484280168,127.154969215538,,24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,천안동남,청수,청수파출소,파출소,충청남도 천안시 동남구 청수 14로 103,충청남도,천안시,36.7916136579291,127.152598167483,"구룡동, 사직동, 삼룡동, 영성동, 용곡동, 청당동, 청수동",24779,3318,2942,635,8211,4094,292,5287
충청남도경찰청,서산,대산,대산지구대,지구대,충청남도 서산시 대산읍 충의로 1932,충청남도,서산시,36.9396086255275,126.434317146792,대산읍,5149,759,349,131,1547,1068,76,1219
충청남도경찰청,서산,서부,서부지구대,지구대,충청남도 서산시 호수공원11로 31,충청남도,서산시,36.7848762954286,126.450333937447,"갈산동, 동문동, 석남동, 석림동, 수석동, 예천동, 오남동, 온석동",5149,759,349,131,1547,1068,76,1219
충청남도경찰청,서산,동부,동부파출소,파출소,충청남도 서산시 홍천로 20,충청남도,서산시,36.7848762954286,126.450333937447,,5149,759,349,131,1547,1068,76,1219
충청남도경찰청,서산,해미,해미파출소,파출소,충청남도 서산시 해미면 남문2로 183,충청남도,서산시,36.7137924124248,126.544943198956,"고북면, 덕지천동, 해미면",5149,759,349,131,1547,1068,76,1219
충청남도경찰청,서산,성연,성연파출소,파출소,충청남도 서산시 성연면 성연로 202,충청남도,서산시,36.8390955480573,126.460986526128,"성연면, 운산면, 지곡면",5149,759,349,131,1547,1068,76,1219
충청남도경찰청,서산,부석,부석파출소,파출소,충청남도 서산시 부석면 취평2길 36,충청남도,서산시,36.7149015306478,126.393535345153,"부석면, 양대동",5149,759,349,131,1547,1068,76,1219
충청남도경찰청,서산,팔봉,팔봉파출소,파출소,충청남도 서산시 팔봉면 팔봉1로 409,충청남도,서산시,36.8121141137163,126.350147784167,팔봉면,5149,759,349,131,1547,1068,76,1219
충청남도경찰청,아산,온양,온양지구대,지구대,충청남도 아산시 시민로258번길 3-1,충청남도,아산시,36.7899741676055,127.002509638233,"권곡동, 배미동, 실옥동, 염치읍",10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,온천,온천지구대,지구대,충청남도 아산시 삼동로16번길 7-11,충청남도,아산시,36.7831617570687,127.001447395349,"기산동, 득산동, 모종동, 방축동, 법곡동, 송악면, 신인동, 온천동",10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,충무,충무지구대,지구대,충청남도 아산시 시민로 370-12,충청남도,아산시,36.7899741676055,127.002509638233,,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,장재,장재파출소,파출소,충청남도 아산시 배방읍 용연로 92,충청남도,아산시,36.7739148977276,127.053945963176,"남동, 배방읍, 신동, 좌부동",10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,탕정,탕정파출소,파출소,충청남도 아산시 탕정로23번길 7,충청남도,아산시,36.7983604252629,127.061214952826,탕정면,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,둔포,둔포파출소,파출소,충청남도 아산시 둔포면 둔포면로 37,충청남도,아산시,36.9297186062336,127.037627872091,둔포면,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,신창,신창파출소,파출소,충청남도 아산시 신창면 서북부로 610,충청남도,아산시,36.8037152715715,126.936185535566,신창면,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,음봉,음봉파출소,파출소,충청남도 아산시 음봉면 음봉면로 19,충청남도,아산시,36.8497784166985,127.012252979109,음봉면,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,인주,인주파출소,파출소,충청남도 아산시 인주면 공세길 54,충청남도,아산시,36.8690066584624,126.884612818588,인주면,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,도고선장,도고선장파출소,파출소,충청남도 아산시 도고면 아산만로198번길 10,충청남도,아산시,36.7574563907561,126.87737981249,"도고면, 선장면",10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,배방,배방파출소,파출소,충청남도 아산시 배방읍 모산로 151,충청남도,아산시,36.7739148977276,127.053945963176,,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,아산,영인,영인파출소,파출소,충청남도 아산시 영인면 아산리길 23,충청남도,아산시,36.8565575654072,126.954773903687,영인면,10571,1538,1189,243,2964,2237,123,2277
충청남도경찰청,논산,계룡,계룡지구대,지구대,충청남도 계룡시 엄사면 계백로 3120,충청남도,계룡시,36.2885919883972,127.239873234269,"금암동, 두마면, 신도안면, 엄사면",524,70,45,18,131,98,4,158
충청남도경찰청,논산,논산,논산지구대,지구대,충청남도 논산시 해월로 157,충청남도,논산시,36.1871836043033,127.098734690891,"강산동, 관촉동, 광석면, 내동, 대교동, 덕지동, 등화동, 반월동",3412,452,373,43,1118,634,33,759
충청남도경찰청,논산,강경,강경지구대,지구대,충청남도 논산시 강경읍 대흥로 1-2,충청남도,논산시,36.1581175683539,127.017963321559,"강경읍, 성동면",3412,452,373,43,1118,634,33,759
충청남도경찰청,논산,연무,연무지구대,지구대,충청남도 논산시 연무읍 안심로61번길 4,충청남도,논산시,36.1251549263374,127.098985768452,"가야곡면, 연무읍",3412,452,373,43,1118,634,33,759
충청남도경찰청,논산,상월,상월파출소,파출소,충청남도 논산시 상월면 백일헌로 1035,충청남도,논산시,36.2956739015851,127.141242041404,"노성면, 상월면",3412,452,373,43,1118,634,33,759
충청남도경찰청,논산,양촌,양촌파출소,파출소,충청남도 논산시 양촌면 황산벌로 428,충청남도,논산시,36.1385349235963,127.232660549528,양촌면,3412,452,373,43,1118,634,33,759
충청남도경찰청,논산,연산,연산파출소,파출소,충청남도 논산시 연산면 선비로275번길 28,충청남도,논산시,36.2134759344637,127.200569135756,"벌곡면, 연산면",3412,452,373,43,1118,634,33,759
충청남도경찰청,공주,신관,신관지구대,지구대,충청남도 공주시 한적2길 25,충청남도,공주시,36.4722527778368,127.132657794031,"교동, 금성동, 금흥동, 동현동, 무릉동, 산성동, 석장리동, 송선동",3005,321,244,65,802,856,29,688
충청남도경찰청,공주,금학,금학지구대,지구대,충청남도 공주시 우금티로 535,충청남도,공주시,36.4388552100099,127.119395714885,"검상동, 금학동, 반죽동, 봉정동, 봉황동, 상왕동, 소학동, 신기동",3005,321,244,65,802,856,29,688
충청남도경찰청,공주,유구,유구파출소,파출소,충청남도 공주시 유구읍 중앙1길 115,충청남도,공주시,36.552857962243,126.950443521775,"신풍면, 유구읍",3005,321,244,65,802,856,29,688
충청남도경찰청,공주,탄천이인,탄천이인파출소,파출소,충청남도 공주시 이인면 은행길 34,충청남도,공주시,36.3619488068081,127.06320230995,"이인면, 탄천면",3005,321,244,65,802,856,29,688
충청남도경찰청,공주,반포,반포파출소,파출소,충청남도 공주시 반포면 반포초교길 15,충청남도,공주시,36.3968960063991,127.250295900885,반포면,3005,321,244,65,802,856,29,688
충청남도경찰청,공주,정안,정안파출소,파출소,충청남도 공주시 정안면 정안중앙길 169,충청남도,공주시,36.6086932117716,127.12010407535,정안면,3005,321,244,65,802,856,29,688
충청남도경찰청,공주,계룡,계룡파출소,파출소,충청남도 공주시 계룡면 영규대사로 495,충청남도,공주시,36.3603026160494,127.141715269337,계룡면,3005,321,244,65,802,856,29,688
충청남도경찰청,공주,우성사곡,우성사곡파출소,파출소,충청남도 공주시 우성면 동대리길 75,충청남도,공주시,36.4709499920014,127.049709589199,"사곡면, 우성면",3005,321,244,65,802,856,29,688
충청남도경찰청,보령,해수욕장,해수욕장지구대,지구대,충청남도 보령시 머드로 70,충청남도,보령시,36.3333366887911,126.612759338779,"궁촌동, 남포면, 명천동, 성주면",2564,352,290,73,663,531,33,622
충청남도경찰청,보령,동대,동대지구대,지구대,충청남도 보령시 신설1길 53,충청남도,보령시,36.3502650734235,126.614088116396,"동대동, 죽정동, 청라면, 화산동",2564,352,290,73,663,531,33,622
충청남도경찰청,보령,미산,미산파출소,파출소,충청남도 보령시 미산면 만수로 1129,충청남도,보령시,36.2106111740028,126.676444919388,"미산면, 주산면",2564,352,290,73,663,531,33,622
충청남도경찰청,보령,천북,천북파출소,파출소,충청남도 보령시 천북면 하궁길 8,충청남도,보령시,36.4787146689914,126.527235767674,천북면,2564,352,290,73,663,531,33,622
충청남도경찰청,보령,주포,주포파출소,파출소,충청남도 보령시 주포면 보령읍성길 80-32,충청남도,보령시,36.4150908429936,126.587958619989,"주교면, 주포면, 청소면",2564,352,290,73,663,531,33,622
충청남도경찰청,보령,대천,대천파출소,파출소,충청남도 보령시 구시1길 38,충청남도,보령시,36.3565449755108,126.576970216194,"남곡동, 내항동, 대천동, 신흑동, 요암동",2564,352,290,73,663,531,33,622
충청남도경찰청,보령,웅천,웅천파출소,파출소,충청남도 보령시 웅천읍 충서로 928길,충청남도,보령시,36.2317710847348,126.60115837838,웅천읍,2564,352,290,73,663,531,33,622
충청남도경찰청,보령,오천,오천파출소,파출소,충청남도 보령시 오천면 소성안길 50,충청남도,보령시,36.4370877555063,126.523424331254,오천면,2564,352,290,73,663,531,33,622
충청남도경찰청,당진,중앙,중앙지구대,지구대,충청남도 당진시 당진중앙2로157,충청남도,당진시,36.8896748628647,126.645888436838,"고대면, 대덕동, 사기소동, 수청동, 용연동, 우두동, 원당동, 읍내동",5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,신평,신평파출소,파출소,충청남도 당진시 신평면 신평로840,충청남도,당진시,36.8853839433703,126.773564831775,신평면,5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,면천,면천파출소,파출소,충청남도 당진시 면천면 면천서문1길 82,충청남도,당진시,36.8176332919276,126.666941412252,"구룡동, 면천면",5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,합덕,합덕파출소,파출소,충청남도 당진시 합덕읍 합우로168,충청남도,당진시,36.8099034133197,126.764042032374,"우강면, 합덕읍",5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,석문,석문지구대,지구대,충청남도 당진시 석문면 통정3길 13,충청남도,당진시,36.9819388160194,126.590888457963,"대호지면, 석문면",5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,송악,송악지구대,지구대,충청남도 당진시 송악로 660,충청남도,당진시,36.9032899512222,126.690244193974,"송악읍, 시곡동",5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,송산,송산파출소,파출소,충청남도 당진시 송산면 상거중앙길 59,충청남도,당진시,36.9324696138566,126.678906132099,송산면,5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,기지시,기지시파출소,파출소,충청남도 당진시 송악읍 기지시1길 42,충청남도,당진시,36.9032899512222,126.690244193974,,5909,748,314,131,1605,1542,97,1472
충청남도경찰청,당진,순성,순성파출소,파출소,충청남도 당진시 순성면 순성로 507-3,충청남도,당진시,36.8455689569144,126.714613956944,순성면,5909,748,314,131,1605,1542,97,1472
충청남도경찰청,홍성,오관,오관지구대,지구대,충청남도 홍성군 홍성읍 내포로 14,충청남도,홍성군,36.6014696445995,126.662222238465,"구항면, 홍성읍",2605,260,202,54,752,645,30,662
충청남도경찰청,홍성,내포,내포지구대,지구대,충청남도 홍성군 홍북읍 홍학로 56,충청남도,홍성군,36.6500487809646,126.691749061634,홍북읍,2605,260,202,54,752,645,30,662
충청남도경찰청,홍성,광천,광천지구대,지구대,충청남도 홍성군 광천읍 광천로 341-2,충청남도,홍성군,36.5046041286914,126.624963658707,"광천읍, 은하면, 장곡면",2605,260,202,54,752,645,30,662
충청남도경찰청,홍성,서부결성,서부결성파출소,파출소,충청남도 홍성군 서부면 서부로 514,충청남도,홍성군,36.5803273092588,126.51723142167,"결성면, 서부면",2605,260,202,54,752,645,30,662
충청남도경찰청,홍성,홍동장곡,홍동장곡파출소,파출소,충청남도 홍성군 홍동면 홍장남로 711,충청남도,홍성군,36.5590928053431,126.688111803263,홍동면,2605,260,202,54,752,645,30,662
충청남도경찰청,홍성,갈산,갈산파출소,파출소,충청남도 홍성군 갈산면 갈산로 95,충청남도,홍성군,36.6052117759084,126.550065995037,갈산면,2605,260,202,54,752,645,30,662
충청남도경찰청,홍성,금마,금마파출소,파출소,충청남도 홍성군 금마면 금북로 32,충청남도,홍성군,36.6119611507499,126.732682155229,금마면,2605,260,202,54,752,645,30,662
충청남도경찰청,예산,예산,예산지구대,지구대,충청남도 예산군 예산읍 아리랑로 22,충청남도,예산군,36.6787124333919,126.846246811069,"신암면, 예산읍, 오가면",2381,287,183,54,746,463,94,554
충청남도경찰청,예산,삽교,삽교지구대,지구대,충청남도 예산군 삽교읍 삽교로1길 28,충청남도,예산군,36.688085694103,126.739391843667,"삽교읍, 응봉면",2381,287,183,54,746,463,94,554
충청남도경찰청,예산,덕산,덕산지구대,지구대,충청남도 예산군 덕산면 덕산온천로 427,충청남도,예산군,36.7014827037305,126.665469160988,"고덕면, 덕산면, 봉산면",2381,287,183,54,746,463,94,554
